"MaritalStatus";"ApplicationMode";"ApplicationOrder";"Course";"DaytimeEveningAttendance";"PreviousQualification";"PreviousQualificationGrade";"Nationality";"MotherQualification";"FatherQualification";"MotherOccupation";"FatherOccupation";"AdmissionGrade";"Displaced";"EducationalSpecialNeeds";"Debtor";"TuitionFeesUpToDate";"Gender";"ScholarshipHolder";"AgeAtEnrollment";"International";"CurricularUnits1stSemCredited";"CurricularUnits1stSemEnrolled";"CurricularUnits1stSemEvaluation";"CurricularUnits1stSemApproved";"CurricularUnits1stSemGrade";"CurricularUnits1stSemNoEvaluation";"CurricularUnits2ndSemCredited";"CurricularUnits2ndSemEnrolled";"CurricularUnits2ndSemEvaluations";"CurricularUnits2ndSemApproved";"CurricularUnits2ndSemGrade";"CurricularUnits2ndSemNoEvaluation";"AverageCurricularGrade";"UnemploymentRate";"InflationRate";"GDP";"Target"
"1";"1";"1";"9773";"1";"1";"159";"1";"34";"26";"0";"6";"160.10";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"6";"6";"15.17";"0";"0";"6";"7";"6";"14.86";"0";"15.02";"7.60";"2.60";"0.32";"3"
"1";"1";"4";"9500";"1";"1";"130";"1";"19";"19";"9";"7";"119.90";"1";"0";"0";"1";"0";"0";"18";"0";"0";"7";"7";"7";"13.78";"0";"0";"8";"8";"8";"12.62";"0";"13.2";"12.40";"0.50";"1.79";"3"
"1";"1";"1";"9773";"1";"1";"132";"1";"2";"1";"9";"9";"126.40";"1";"1";"0";"1";"0";"1";"18";"0";"0";"6";"9";"6";"11.17";"0";"0";"6";"11";"5";"12.40";"0";"11.79";"10.80";"1.40";"1.74";"3"
"1";"1";"1";"9238";"1";"1";"134";"1";"19";"37";"9";"9";"130.00";"0";"0";"0";"0";"0";"1";"20";"0";"0";"6";"10";"5";"13.40";"0";"0";"6";"9";"5";"11.40";"0";"12.4";"10.80";"1.40";"1.74";"3"
"1";"17";"4";"9670";"1";"1";"110";"1";"19";"37";"9";"99";"106.10";"1";"1";"1";"0";"0";"1";"18";"0";"0";"6";"6";"1";"11.00";"0";"0";"6";"0";"0";"0.00";"0";"5.5";"12.70";"3.70";"-1.70";"1"
"1";"18";"1";"9670";"1";"1";"133";"1";"1";"1";"9";"9";"121.50";"1";"0";"0";"1";"0";"1";"19";"0";"0";"6";"7";"6";"13.00";"0";"0";"6";"6";"6";"14.34";"0";"13.67";"12.40";"0.50";"1.79";"3"
"1";"1";"1";"9773";"1";"1";"125";"1";"3";"2";"2";"1";"119.10";"1";"0";"0";"1";"0";"0";"22";"0";"0";"6";"13";"2";"12.00";"0";"0";"6";"14";"1";"10.00";"0";"11";"9.40";"-0.80";"-3.12";"1"
"1";"44";"1";"9085";"1";"39";"130";"1";"1";"1";"4";"4";"130.00";"1";"1";"0";"1";"1";"0";"26";"0";"2";"6";"20";"4";"12.50";"0";"1";"6";"16";"3";"10.00";"0";"11.25";"15.50";"2.80";"-4.06";"1"
"1";"17";"2";"9254";"1";"1";"125";"1";"37";"37";"9";"8";"122.60";"1";"0";"1";"0";"0";"0";"20";"0";"0";"6";"8";"4";"11.75";"0";"0";"6";"6";"6";"13.17";"0";"12.46";"11.10";"0.60";"2.02";"1"
"1";"17";"4";"9085";"1";"1";"106";"1";"37";"1";"3";"9";"106.00";"0";"0";"0";"1";"0";"0";"20";"0";"0";"6";"9";"6";"13.17";"0";"0";"6";"8";"4";"14.00";"0";"13.59";"13.90";"-0.30";"0.79";"2"
"1";"39";"1";"9991";"0";"1";"150";"1";"19";"37";"9";"8";"138.50";"0";"0";"0";"1";"0";"0";"26";"0";"0";"5";"10";"4";"12.00";"0";"0";"5";"9";"4";"11.25";"0";"11.63";"12.70";"3.70";"-1.70";"2"
"1";"39";"1";"8014";"0";"1";"120";"1";"19";"37";"8";"7";"100.00";"1";"0";"0";"1";"0";"0";"24";"0";"0";"6";"11";"1";"10.00";"0";"0";"6";"6";"0";"0.00";"6";"5";"9.40";"-0.80";"-3.12";"1"
"1";"17";"6";"9147";"1";"1";"130";"1";"37";"37";"9";"9";"110.40";"1";"0";"0";"1";"1";"0";"25";"0";"13";"15";"15";"13";"10.77";"0";"11";"14";"15";"12";"11.84";"0";"11.31";"7.60";"2.60";"0.32";"1"
"1";"17";"1";"9254";"1";"1";"131";"1";"38";"37";"4";"9";"131.70";"1";"0";"0";"0";"0";"0";"18";"0";"0";"6";"0";"0";"0.00";"0";"0";"6";"0";"0";"0.00";"0";"0";"12.70";"3.70";"-1.70";"1"
"1";"1";"1";"9853";"1";"1";"121";"1";"19";"19";"7";"7";"113.00";"1";"0";"0";"1";"0";"0";"21";"0";"0";"6";"9";"5";"12.40";"0";"0";"6";"11";"1";"11.00";"0";"11.7";"12.70";"3.70";"-1.70";"1"
"1";"39";"1";"9500";"1";"3";"134";"1";"3";"37";"2";"10";"184.00";"0";"0";"0";"1";"0";"0";"28";"0";"0";"7";"9";"7";"17.01";"0";"1";"8";"9";"8";"16.59";"0";"16.8";"15.50";"2.80";"-4.06";"3"
"4";"39";"1";"9130";"1";"19";"134";"1";"37";"38";"9";"4";"100.90";"0";"0";"0";"1";"1";"0";"48";"0";"0";"6";"0";"0";"0.00";"0";"0";"6";"0";"0";"0.00";"0";"0";"15.50";"2.80";"-4.06";"1"
"1";"17";"4";"9119";"1";"1";"129";"1";"34";"36";"0";"5";"118.90";"1";"0";"0";"1";"1";"0";"18";"0";"0";"5";"9";"3";"11.67";"0";"0";"5";"10";"3";"11.34";"4";"11.51";"7.60";"2.60";"0.32";"1"
"1";"1";"1";"9070";"1";"1";"148";"1";"3";"1";"2";"10";"148.00";"1";"0";"0";"1";"0";"0";"20";"0";"7";"12";"12";"10";"14.70";"0";"8";"12";"12";"12";"14.59";"0";"14.65";"15.50";"2.80";"-4.06";"3"
"2";"39";"1";"9773";"1";"1";"120";"1";"37";"38";"9";"3";"155.50";"0";"0";"0";"1";"1";"0";"47";"0";"0";"6";"12";"5";"13.80";"0";"0";"6";"13";"4";"14.00";"0";"13.9";"12.70";"3.70";"-1.70";"1"
"2";"43";"1";"8014";"0";"1";"134";"1";"34";"34";"0";"0";"100.00";"0";"0";"0";"1";"0";"1";"35";"0";"11";"16";"16";"16";"12.69";"0";"11";"13";"13";"13";"12.00";"0";"12.35";"9.40";"-0.80";"-3.12";"3"
"1";"1";"1";"9130";"1";"1";"133";"1";"2";"37";"9";"7";"125.70";"1";"0";"0";"1";"1";"1";"18";"0";"0";"6";"7";"6";"13.50";"0";"0";"6";"8";"6";"12.50";"0";"13";"12.40";"0.50";"1.79";"3"
"1";"39";"1";"9147";"1";"1";"140";"1";"37";"3";"9";"2";"135.10";"0";"0";"0";"1";"1";"0";"61";"0";"0";"5";"0";"0";"0.00";"0";"0";"5";"0";"0";"0.00";"0";"0";"15.50";"2.80";"-4.06";"1"
"1";"44";"1";"9238";"1";"1";"120";"1";"37";"37";"6";"9";"121.00";"0";"0";"0";"1";"0";"1";"21";"0";"3";"6";"6";"6";"12.34";"0";"2";"6";"8";"6";"11.34";"0";"11.84";"13.90";"-0.30";"0.79";"3"
"1";"39";"1";"9670";"1";"1";"134";"1";"37";"37";"9";"9";"100.20";"1";"0";"0";"0";"0";"0";"26";"0";"0";"6";"9";"3";"11.75";"0";"0";"6";"11";"4";"11.50";"3";"11.63";"16.20";"0.30";"-0.92";"1"
"1";"1";"3";"9500";"1";"1";"147";"1";"1";"1";"4";"4";"134.30";"1";"0";"0";"1";"0";"0";"18";"0";"0";"8";"8";"7";"14.20";"0";"0";"8";"8";"7";"14.20";"0";"14.2";"12.70";"3.70";"-1.70";"3"
"1";"17";"1";"171";"1";"1";"145";"1";"37";"19";"5";"9";"130.00";"1";"0";"0";"1";"0";"0";"23";"0";"0";"0";"0";"0";"0.00";"0";"0";"0";"0";"0";"0.00";"0";"0";"11.10";"0.60";"2.02";"1"
"1";"43";"1";"9238";"1";"1";"109";"1";"19";"37";"5";"5";"108.30";"0";"0";"0";"1";"0";"1";"21";"0";"0";"6";"15";"2";"10.50";"0";"0";"6";"8";"5";"12.40";"0";"11.45";"10.80";"1.40";"1.74";"2"
"1";"17";"1";"9773";"1";"1";"145";"1";"1";"38";"90";"8";"132.80";"1";"0";"0";"0";"1";"0";"21";"0";"0";"6";"10";"2";"12.00";"0";"0";"6";"0";"0";"0.00";"0";"6";"10.80";"1.40";"1.74";"1"
"1";"17";"2";"9500";"1";"1";"137";"1";"19";"37";"4";"7";"126.30";"1";"0";"0";"1";"0";"1";"19";"0";"0";"7";"9";"6";"12.34";"0";"0";"8";"9";"8";"13.02";"0";"12.68";"11.10";"0.60";"2.02";"3"
"1";"1";"2";"9500";"1";"1";"149";"1";"3";"1";"9";"9";"137.50";"0";"0";"0";"1";"1";"0";"19";"0";"0";"8";"8";"7";"13.83";"0";"0";"8";"8";"7";"13.83";"0";"13.83";"12.70";"3.70";"-1.70";"3"
"1";"1";"1";"9070";"1";"1";"124";"1";"19";"19";"9";"9";"138.40";"1";"0";"1";"1";"0";"1";"19";"0";"1";"6";"8";"6";"13.29";"1";"0";"6";"8";"6";"12.50";"0";"12.9";"13.90";"-0.30";"0.79";"1"
"1";"17";"1";"9238";"1";"1";"151";"1";"19";"1";"5";"0";"144.40";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"8";"6";"15.38";"0";"0";"6";"7";"6";"16.43";"0";"15.91";"16.20";"0.30";"-0.92";"3"
"1";"44";"1";"9003";"1";"39";"160";"1";"3";"1";"2";"6";"160.00";"1";"0";"0";"0";"0";"0";"20";"0";"0";"6";"10";"6";"13.38";"0";"0";"6";"10";"6";"13.00";"0";"13.19";"16.20";"0.30";"-0.92";"3"
"1";"1";"1";"9147";"1";"1";"131";"1";"38";"38";"9";"9";"126.50";"0";"0";"0";"1";"0";"1";"18";"0";"0";"5";"5";"5";"10.60";"0";"0";"5";"5";"5";"11.80";"0";"11.2";"12.40";"0.50";"1.79";"3"
"1";"1";"1";"9070";"1";"1";"160";"1";"3";"38";"1";"9";"152.00";"1";"0";"0";"0";"0";"0";"19";"0";"0";"5";"5";"0";"0.00";"0";"0";"6";"0";"0";"0.00";"0";"0";"10.80";"1.40";"1.74";"1"
"1";"17";"1";"9119";"1";"1";"125";"1";"19";"1";"5";"4";"121.50";"1";"0";"0";"1";"1";"0";"20";"0";"0";"5";"7";"5";"15.80";"0";"0";"5";"7";"5";"14.58";"0";"15.19";"11.10";"0.60";"2.02";"1"
"1";"1";"1";"171";"1";"1";"170";"1";"38";"19";"9";"2";"160.60";"1";"0";"0";"1";"1";"1";"18";"0";"0";"0";"0";"0";"0.00";"0";"0";"0";"0";"0";"0.00";"0";"0";"12.70";"3.70";"-1.70";"3"
"1";"16";"1";"9070";"1";"1";"125";"1";"1";"1";"4";"4";"120.80";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"6";"6";"14.50";"0";"0";"6";"6";"6";"12.84";"0";"13.67";"12.40";"0.50";"1.79";"3"
"1";"1";"3";"9500";"1";"1";"139";"1";"19";"1";"9";"5";"135.00";"1";"0";"0";"1";"0";"1";"18";"0";"0";"8";"8";"7";"12.22";"0";"0";"8";"8";"7";"12.22";"0";"12.22";"12.70";"3.70";"-1.70";"3"
"1";"44";"1";"9130";"1";"39";"130";"1";"38";"37";"4";"9";"130.00";"1";"0";"0";"1";"0";"1";"20";"0";"0";"6";"11";"4";"12.00";"0";"0";"6";"9";"4";"10.75";"0";"11.38";"16.20";"0.30";"-0.92";"2"
"1";"16";"3";"9853";"1";"1";"134";"1";"37";"19";"9";"5";"121.40";"1";"0";"0";"1";"0";"1";"23";"0";"0";"6";"10";"4";"14.25";"1";"0";"6";"8";"5";"12.00";"0";"13.13";"7.60";"2.60";"0.32";"2"
"1";"17";"4";"9238";"1";"1";"123";"1";"19";"19";"191";"144";"116.00";"1";"0";"0";"1";"0";"1";"18";"0";"0";"6";"9";"6";"11.67";"0";"0";"6";"8";"6";"11.67";"0";"11.67";"8.90";"1.40";"3.51";"3"
"1";"1";"1";"9130";"1";"1";"137";"1";"40";"19";"2";"9";"130.70";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"8";"5";"14.40";"0";"0";"6";"11";"4";"14.60";"0";"14.5";"8.90";"1.40";"3.51";"1"
"1";"15";"1";"9119";"1";"1";"130";"26";"38";"3";"9";"2";"137.00";"1";"0";"0";"1";"1";"0";"19";"1";"0";"5";"9";"5";"14.00";"0";"0";"5";"11";"3";"13.25";"0";"13.63";"13.90";"-0.30";"0.79";"2"
"1";"1";"3";"171";"1";"1";"129";"1";"38";"37";"9";"3";"127.30";"1";"0";"1";"0";"1";"1";"19";"0";"0";"0";"0";"0";"0.00";"0";"0";"0";"0";"0";"0.00";"0";"0";"9.40";"-0.80";"-3.12";"1"
"1";"44";"1";"9238";"1";"39";"140";"1";"37";"19";"191";"102";"136.10";"1";"0";"1";"1";"0";"0";"21";"0";"3";"6";"8";"3";"12.00";"0";"2";"6";"6";"2";"12.50";"0";"12.25";"12.40";"0.50";"1.79";"2"
"1";"1";"3";"9500";"1";"1";"125";"1";"3";"1";"4";"4";"119.40";"1";"0";"0";"1";"0";"0";"19";"0";"0";"7";"10";"6";"12.48";"0";"0";"7";"8";"7";"11.47";"0";"11.98";"12.40";"0.50";"1.79";"2"
"1";"18";"1";"9119";"1";"1";"146";"1";"1";"37";"7";"7";"132.40";"1";"0";"0";"1";"1";"0";"18";"0";"0";"5";"5";"1";"16.00";"0";"0";"5";"5";"0";"0.00";"0";"8";"9.40";"-0.80";"-3.12";"1"
"1";"43";"1";"9991";"0";"1";"134";"41";"37";"37";"9";"8";"114.70";"0";"0";"0";"1";"0";"0";"34";"1";"2";"2";"2";"2";"10.50";"0";"1";"1";"1";"1";"11.00";"0";"10.75";"10.80";"1.40";"1.74";"1"
"1";"16";"6";"9147";"1";"1";"128";"1";"37";"37";"9";"9";"116.50";"1";"0";"0";"1";"0";"0";"20";"0";"0";"5";"8";"4";"11.60";"0";"0";"5";"10";"3";"12.34";"0";"11.97";"7.60";"2.60";"0.32";"3"
"1";"17";"1";"9254";"1";"1";"132";"1";"38";"38";"0";"5";"126.10";"0";"0";"0";"1";"1";"0";"20";"0";"0";"6";"9";"4";"10.75";"0";"0";"6";"12";"0";"0.00";"0";"5.38";"7.60";"2.60";"0.32";"1"
"1";"1";"2";"9147";"1";"1";"120";"1";"1";"37";"4";"9";"113.40";"1";"0";"0";"1";"1";"1";"19";"0";"0";"5";"5";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"11.10";"0.60";"2.02";"1"
"1";"53";"1";"9085";"1";"42";"140";"1";"19";"38";"9";"9";"138.20";"0";"0";"1";"0";"0";"0";"21";"0";"7";"10";"15";"8";"13.75";"0";"4";"9";"17";"5";"13.20";"0";"13.48";"8.90";"1.40";"3.51";"1"
"2";"1";"1";"9500";"1";"1";"151";"1";"37";"38";"9";"7";"134.50";"0";"0";"1";"1";"0";"1";"18";"0";"0";"7";"7";"6";"14.20";"0";"0";"7";"7";"6";"14.20";"0";"14.2";"7.60";"2.60";"0.32";"3"
"2";"43";"2";"9147";"1";"1";"134";"1";"37";"37";"9";"9";"109.00";"1";"0";"0";"1";"0";"0";"46";"0";"4";"9";"18";"8";"11.38";"2";"0";"5";"11";"5";"11.80";"0";"11.59";"9.40";"-0.80";"-3.12";"3"
"1";"17";"2";"9238";"1";"1";"132";"1";"38";"1";"7";"7";"133.10";"1";"0";"0";"1";"0";"1";"19";"0";"0";"6";"8";"5";"12.20";"0";"0";"6";"7";"6";"11.50";"0";"11.85";"9.40";"-0.80";"-3.12";"3"
"1";"1";"1";"9238";"1";"1";"133";"1";"19";"38";"9";"7";"131.30";"1";"0";"1";"1";"0";"0";"18";"0";"0";"6";"7";"5";"13.60";"0";"0";"6";"7";"5";"11.80";"0";"12.7";"8.90";"1.40";"3.51";"1"
"1";"1";"4";"9500";"1";"1";"137";"1";"19";"37";"9";"7";"130.80";"0";"0";"1";"1";"0";"0";"18";"0";"0";"8";"9";"8";"14.41";"1";"0";"8";"9";"8";"14.41";"1";"14.41";"9.40";"-0.80";"-3.12";"3"
"1";"43";"1";"8014";"0";"1";"134";"1";"3";"3";"2";"3";"135.00";"0";"0";"0";"1";"0";"0";"27";"0";"7";"10";"10";"9";"11.45";"0";"4";"11";"11";"5";"10.80";"0";"11.13";"10.80";"1.40";"1.74";"1"
"1";"39";"1";"9085";"1";"2";"140";"1";"38";"38";"9";"10";"150.00";"0";"0";"0";"1";"1";"0";"47";"0";"0";"6";"0";"0";"0.00";"0";"0";"6";"0";"0";"0.00";"0";"0";"16.20";"0.30";"-0.92";"1"
"1";"1";"6";"9500";"1";"1";"118";"1";"38";"19";"3";"3";"113.50";"1";"0";"0";"1";"1";"0";"18";"0";"0";"7";"7";"7";"13.18";"0";"0";"8";"8";"8";"14.93";"0";"14.06";"12.40";"0.50";"1.79";"3"
"1";"1";"1";"9500";"1";"1";"137";"1";"1";"19";"4";"4";"125.30";"0";"0";"0";"1";"1";"0";"19";"0";"0";"7";"7";"7";"12.20";"0";"0";"7";"7";"7";"12.20";"0";"12.2";"7.60";"2.60";"0.32";"2"
"1";"1";"5";"9254";"1";"1";"101";"1";"3";"19";"3";"9";"98.90";"1";"0";"0";"1";"1";"0";"20";"0";"0";"6";"10";"4";"13.00";"0";"0";"6";"6";"6";"13.00";"0";"13";"12.40";"0.50";"1.79";"3"
"2";"39";"1";"9991";"0";"1";"140";"1";"37";"12";"9";"9";"150.00";"0";"0";"1";"1";"1";"0";"35";"0";"0";"5";"6";"5";"10.80";"0";"0";"5";"7";"5";"12.00";"2";"11.4";"9.40";"-0.80";"-3.12";"1"
"1";"44";"1";"9991";"0";"39";"150";"1";"37";"37";"6";"6";"150.00";"0";"0";"0";"1";"0";"0";"31";"0";"2";"6";"8";"6";"12.00";"0";"2";"7";"8";"7";"13.43";"0";"12.72";"9.40";"-0.80";"-3.12";"2"
"1";"17";"2";"9500";"1";"1";"127";"1";"3";"3";"1";"10";"118.80";"1";"0";"0";"1";"1";"0";"19";"0";"0";"7";"9";"6";"12.94";"0";"0";"7";"7";"6";"13.72";"0";"13.33";"16.20";"0.30";"-0.92";"2"
"1";"17";"1";"9254";"1";"1";"133";"1";"19";"1";"9";"9";"137.20";"0";"0";"0";"1";"1";"1";"20";"0";"0";"6";"6";"0";"0.00";"0";"0";"6";"12";"0";"0.00";"0";"0";"10.80";"1.40";"1.74";"1"
"1";"17";"1";"9070";"1";"1";"131";"1";"19";"19";"7";"7";"125.10";"0";"0";"0";"1";"1";"0";"18";"0";"0";"6";"7";"6";"12.34";"0";"0";"6";"10";"5";"10.80";"4";"11.57";"16.20";"0.30";"-0.92";"2"
"1";"1";"1";"9085";"1";"1";"120";"1";"1";"19";"3";"4";"116.70";"0";"0";"0";"1";"0";"0";"20";"0";"0";"5";"12";"3";"12.34";"2";"0";"5";"8";"3";"13.00";"1";"12.67";"9.40";"-0.80";"-3.12";"3"
"1";"39";"1";"9085";"1";"19";"134";"1";"37";"37";"4";"8";"140.00";"0";"0";"0";"1";"0";"0";"35";"0";"0";"6";"11";"3";"12.67";"0";"0";"6";"7";"0";"0.00";"0";"6.34";"11.10";"0.60";"2.02";"1"
"2";"39";"1";"9085";"1";"1";"150";"1";"37";"37";"90";"10";"112.00";"0";"0";"0";"1";"1";"0";"34";"0";"0";"6";"0";"0";"0.00";"0";"0";"6";"0";"0";"0.00";"0";"0";"10.80";"1.40";"1.74";"1"
"1";"1";"2";"9500";"1";"1";"123";"1";"34";"34";"90";"90";"113.30";"1";"0";"0";"1";"0";"0";"20";"0";"0";"7";"8";"4";"11.95";"0";"0";"7";"8";"4";"11.95";"0";"11.95";"7.60";"2.60";"0.32";"1"
"2";"39";"1";"9254";"1";"19";"134";"1";"37";"19";"9";"10";"156.50";"0";"0";"0";"1";"1";"0";"53";"0";"7";"11";"12";"2";"15.00";"7";"4";"9";"10";"3";"10.00";"4";"12.5";"16.20";"0.30";"-0.92";"3"
"1";"1";"1";"171";"1";"1";"143";"1";"12";"12";"4";"1";"155.30";"1";"1";"0";"1";"0";"0";"18";"0";"0";"0";"0";"0";"0.00";"0";"0";"0";"0";"0";"0.00";"0";"0";"11.10";"0.60";"2.02";"3"
"1";"17";"1";"9119";"1";"1";"132";"1";"37";"37";"9";"6";"119.40";"1";"0";"0";"1";"1";"0";"21";"0";"0";"5";"8";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"7.60";"2.60";"0.32";"1"
"1";"39";"1";"9991";"0";"19";"134";"1";"37";"37";"9";"6";"105.30";"0";"0";"1";"1";"0";"0";"28";"0";"0";"5";"14";"2";"10.50";"0";"0";"5";"6";"0";"0.00";"0";"5.25";"12.40";"0.50";"1.79";"1"
"2";"39";"1";"9119";"1";"1";"110";"1";"37";"37";"9";"9";"106.80";"0";"0";"0";"1";"1";"0";"34";"0";"0";"5";"8";"1";"10.00";"0";"0";"5";"9";"0";"0.00";"0";"5";"8.90";"1.40";"3.51";"1"
"1";"1";"4";"9853";"1";"1";"134";"1";"19";"1";"5";"9";"127.40";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"7";"5";"12.20";"0";"0";"6";"7";"5";"12.20";"0";"12.2";"10.80";"1.40";"1.74";"2"
"1";"1";"1";"9238";"1";"1";"131";"1";"37";"1";"9";"9";"135.90";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"8";"5";"13.20";"0";"0";"6";"6";"6";"11.34";"0";"12.27";"9.40";"-0.80";"-3.12";"3"
"1";"44";"1";"9238";"1";"39";"140";"1";"1";"1";"4";"3";"138.60";"0";"0";"0";"1";"1";"0";"22";"0";"3";"6";"7";"6";"12.34";"0";"2";"6";"6";"2";"14.00";"0";"13.17";"13.90";"-0.30";"0.79";"1"
"1";"17";"4";"9254";"1";"1";"118";"1";"38";"37";"5";"7";"111.70";"1";"0";"0";"1";"1";"0";"18";"0";"0";"6";"12";"3";"11.67";"0";"0";"6";"12";"1";"12.00";"0";"11.84";"12.40";"0.50";"1.79";"1"
"1";"1";"1";"9238";"1";"1";"128";"1";"37";"19";"9";"3";"116.50";"1";"0";"0";"1";"0";"1";"19";"0";"0";"6";"6";"6";"13.00";"0";"0";"6";"6";"6";"14.17";"0";"13.59";"12.40";"0.50";"1.79";"3"
"1";"1";"1";"9670";"1";"1";"142";"1";"1";"19";"4";"4";"128.00";"0";"0";"0";"1";"0";"1";"18";"0";"0";"6";"8";"6";"14.00";"0";"0";"6";"7";"6";"13.29";"0";"13.65";"11.10";"0.60";"2.02";"3"
"2";"39";"1";"9119";"1";"3";"120";"1";"37";"37";"4";"7";"122.50";"0";"0";"0";"0";"0";"0";"32";"0";"0";"5";"6";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"12.70";"3.70";"-1.70";"1"
"5";"7";"1";"9070";"1";"3";"140";"1";"37";"37";"7";"7";"140.00";"0";"0";"0";"0";"1";"0";"30";"0";"0";"6";"6";"1";"10.00";"0";"0";"6";"6";"0";"0.00";"0";"5";"15.50";"2.80";"-4.06";"1"
"1";"43";"1";"33";"1";"1";"143";"1";"37";"1";"9";"10";"121.20";"1";"0";"0";"1";"1";"0";"25";"0";"5";"10";"13";"5";"11.60";"0";"2";"8";"10";"2";"13.00";"0";"12.3";"12.40";"0.50";"1.79";"2"
"1";"44";"1";"9003";"1";"39";"150";"1";"4";"5";"4";"2";"150.00";"0";"0";"0";"1";"1";"0";"21";"0";"0";"6";"15";"5";"11.86";"0";"0";"6";"17";"5";"10.58";"0";"11.22";"16.20";"0.30";"-0.92";"2"
"1";"1";"2";"9070";"1";"1";"126";"1";"19";"38";"9";"9";"132.00";"1";"0";"0";"1";"0";"1";"19";"0";"0";"6";"6";"6";"14.17";"0";"0";"6";"8";"6";"12.38";"0";"13.28";"10.80";"1.40";"1.74";"3"
"2";"39";"1";"9991";"0";"1";"150";"1";"1";"4";"4";"2";"146.00";"0";"0";"0";"1";"1";"0";"34";"0";"0";"5";"5";"5";"14.20";"0";"0";"5";"5";"5";"14.60";"0";"14.4";"12.70";"3.70";"-1.70";"2"
"1";"1";"1";"9085";"1";"1";"134";"1";"38";"37";"1";"1";"115.00";"1";"0";"0";"1";"0";"0";"21";"0";"0";"5";"8";"3";"11.34";"1";"0";"5";"8";"3";"13.34";"0";"12.34";"12.70";"3.70";"-1.70";"2"
"1";"1";"2";"9500";"1";"1";"131";"1";"1";"37";"4";"4";"126.10";"1";"0";"0";"1";"0";"1";"19";"0";"0";"7";"7";"7";"12.50";"0";"0";"8";"9";"7";"12.25";"0";"12.38";"11.10";"0.60";"2.02";"1"
"1";"1";"1";"9773";"1";"1";"127";"1";"1";"19";"7";"7";"121.80";"1";"0";"0";"1";"0";"1";"20";"0";"0";"6";"11";"4";"14.00";"0";"0";"6";"12";"3";"11.00";"0";"12.5";"9.40";"-0.80";"-3.12";"2"
"1";"1";"1";"9773";"1";"1";"120";"1";"38";"37";"9";"9";"114.80";"1";"1";"0";"1";"0";"0";"19";"0";"0";"6";"11";"4";"12.25";"0";"0";"6";"11";"3";"11.00";"0";"11.63";"7.60";"2.60";"0.32";"2"
"1";"1";"4";"9500";"1";"1";"136";"1";"19";"38";"9";"9";"123.00";"1";"0";"0";"1";"0";"0";"19";"0";"0";"8";"8";"7";"14.33";"0";"0";"8";"8";"7";"14.33";"0";"14.33";"10.80";"1.40";"1.74";"3"
"2";"7";"1";"8014";"0";"3";"130";"1";"35";"35";"90";"90";"140.00";"0";"0";"0";"0";"0";"0";"59";"0";"10";"15";"22";"12";"13.34";"0";"8";"8";"8";"8";"12.88";"0";"13.11";"10.80";"1.40";"1.74";"1"
"1";"17";"1";"9254";"1";"1";"122";"1";"19";"19";"5";"5";"118.20";"0";"0";"0";"1";"0";"1";"20";"0";"0";"6";"10";"4";"11.25";"0";"0";"6";"6";"6";"10.50";"0";"10.88";"12.40";"0.50";"1.79";"2"
"1";"1";"2";"9500";"1";"1";"130";"1";"1";"38";"9";"9";"125.10";"1";"0";"0";"1";"0";"1";"18";"0";"0";"7";"9";"6";"12.82";"0";"0";"8";"11";"6";"12.88";"0";"12.85";"11.10";"0.60";"2.02";"2"
"1";"1";"4";"9500";"1";"1";"139";"1";"37";"38";"9";"9";"124.00";"1";"0";"0";"1";"1";"1";"18";"0";"0";"8";"8";"7";"13.34";"0";"0";"8";"8";"7";"13.34";"0";"13.34";"10.80";"1.40";"1.74";"3"
"4";"7";"1";"9147";"1";"3";"130";"1";"19";"1";"5";"5";"130.00";"0";"0";"0";"1";"0";"0";"35";"0";"0";"5";"5";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"11.10";"0.60";"2.02";"1"
"1";"39";"1";"9085";"1";"1";"130";"1";"37";"37";"6";"6";"110.00";"0";"0";"0";"1";"0";"1";"25";"0";"0";"6";"13";"3";"11.67";"0";"0";"6";"14";"2";"11.34";"0";"11.51";"11.10";"0.60";"2.02";"2"
"1";"1";"6";"9070";"1";"6";"119";"1";"1";"1";"9";"9";"123.20";"1";"0";"0";"1";"1";"0";"22";"0";"0";"6";"6";"6";"14.17";"0";"0";"6";"8";"6";"13.63";"0";"13.9";"10.80";"1.40";"1.74";"3"
"2";"39";"1";"9238";"1";"19";"134";"1";"37";"37";"9";"4";"103.50";"0";"0";"0";"1";"1";"0";"42";"0";"0";"6";"0";"0";"0.00";"0";"0";"6";"0";"0";"0.00";"0";"0";"15.50";"2.80";"-4.06";"1"
"1";"1";"3";"9500";"1";"1";"142";"1";"37";"38";"9";"9";"137.30";"1";"0";"0";"1";"0";"1";"22";"0";"0";"7";"7";"6";"13.90";"0";"0";"7";"7";"6";"13.90";"0";"13.9";"7.60";"2.60";"0.32";"3"
